pointno, AppCond, Inph, Lat, Lon, GPStime
672.000000, 139.250000, 4.250000, 0.000000, 0.000000, 
674.000000, 138.000000, 3.970000, 83.442194, -64.415216, 18:26:56.979
675.000000, 133.000000, 3.760000, 83.442185, -64.415220, 18:26:57.970
676.000000, 127.000000, 3.730000, 83.442176, -64.415222, 18:26:58.968
677.000000, 125.000000, 3.750000, 83.442167, -64.415213, 18:26:59.967
678.000000, 126.000000, 3.810000, 83.442158, -64.415204, 18:27:00.971
679.000000, 128.000000, 3.780000, 83.442151, -64.415194, 18:27:01.971
680.000000, 127.000000, 3.800000, 83.442145, -64.415178, 18:27:02.967
681.000000, 128.250000, 3.830000, 83.442137, -64.415154, 18:27:03.968
682.000000, 128.000000, 3.905000, 83.442128, -64.415112, 18:27:04.967
683.000000, 126.000000, 3.800000, 83.442119, -64.415051, 18:27:05.967
684.000000, 123.000000, 3.590000, 83.442110, -64.414974, 18:27:06.968
685.000000, 122.000000, 3.490000, 83.442101, -64.414875, 18:27:07.968
686.000000, 126.000000, 3.730000, 83.442091, -64.414769, 18:27:08.967
687.000000, 133.000000, 3.980000, 83.442080, -64.414676, 18:27:09.968
688.000000, 140.000000, 3.950000, 83.442070, -64.414602, 18:27:10.970
689.000000, 135.250000, 3.780000, 83.442061, -64.414537, 18:27:11.967
690.000000, 128.000000, 4.145000, 83.442051, -64.414475, 18:27:12.968
691.000000, 125.000000, 4.300000, 83.442040, -64.414415, 18:27:13.968
692.000000, 123.000000, 4.170000, 83.442029, -64.414359, 18:27:14.968
693.000000, 124.000000, 3.930000, 83.442019, -64.414299, 18:27:15.968
694.000000, 126.000000, 3.958000, 83.442008, -64.414247, 18:27:16.968
695.000000, 129.500000, 4.180000, 83.441997, -64.414202, 18:27:17.968
696.000000, 135.000000, 4.310000, 83.441983, -64.414155, 18:27:18.968
697.000000, 139.000000, 4.250000, 83.441970, -64.414112, 18:27:19.968
698.000000, 137.000000, 4.110000, 83.441958, -64.414074, 18:27:20.968
699.000000, 136.000000, 4.100000, 83.441945, -64.414034, 18:27:21.968
700.000000, 135.000000, 4.110000, 83.441933, -64.413998, 18:27:22.970
701.000000, 135.000000, 3.930000, 83.441919, -64.413965, 18:27:23.968
702.000000, 134.000000, 3.830000, 83.441905, -64.413927, 18:27:24.970
703.000000, 130.000000, 3.550000, 83.441891, -64.413893, 18:27:25.968
704.000000, 122.000000, 3.300000, 83.441877, -64.413853, 18:27:26.968
705.000000, 122.000000, 3.290000, 83.441861, -64.413811, 18:27:27.970
706.000000, 124.000000, 3.400000, 83.441849, -64.413785, 18:27:28.968
707.000000, 119.000000, 3.180000, 83.441838, -64.413747, 18:27:29.968
708.000000, 119.000000, 3.170000, 83.441827, -64.413717, 18:27:30.970
709.000000, 124.000000, 3.670000, 83.441818, -64.413707, 18:27:31.968
710.000000, 128.000000, 4.070000, 83.441806, -64.413705, 18:27:32.970
711.000000, 128.250000, 4.050000, 83.441790, -64.413686, 18:27:33.970
712.000000, 125.500000, 3.720000, 83.441776, -64.413642, 18:27:34.970
713.000000, 120.250000, 3.550000, 83.441763, -64.413595, 18:27:35.968
714.000000, 119.250000, 3.400000, 83.441750, -64.413556, 18:27:36.970
715.000000, 118.000000, 3.500000, 83.441737, -64.413517, 18:27:37.970
716.000000, 116.000000, 3.700000, 83.441724, -64.413481, 18:27:38.970
717.000000, 118.000000, 3.980000, 83.441711, -64.413452, 18:27:39.970
718.000000, 125.000000, 4.200000, 83.441699, -64.413416, 18:27:40.970
719.000000, 133.000000, 4.230000, 83.441689, -64.413375, 18:27:41.970
720.000000, 136.000000, 4.040000, 83.441677, -64.413339, 18:27:42.970
721.000000, 142.000000, 4.120000, 83.441664, -64.413305, 18:27:43.970
722.000000, 145.500000, 4.250000, 83.441650, -64.413270, 18:27:44.970
723.000000, 148.000000, 4.610000, 83.441636, -64.413238, 18:27:45.970
724.000000, 147.000000, 4.570000, 83.441625, -64.413209, 18:27:46.970
725.000000, 137.000000, 3.983000, 83.441613, -64.413193, 18:27:47.970
726.000000, 129.000000, 3.590000, 83.441600, -64.413171, 18:27:48.970
727.000000, 123.000000, 3.480000, 83.441589, -64.413130, 18:27:49.970
728.000000, 120.750000, 3.560000, 83.441576, -64.413087, 18:27:50.970
729.000000, 121.000000, 3.593000, 83.441565, -64.413055, 18:27:51.970
730.000000, 119.000000, 3.360000, 83.441555, -64.413044, 18:27:52.970
732.000000, 117.000000, 3.500000, 83.441532, -64.412978, 18:27:54.970
733.000000, 113.000000, 3.210000, 83.441520, -64.412935, 18:27:55.970
734.000000, 111.000000, 3.130000, 83.441509, -64.412903, 18:27:56.970
735.000000, 113.000000, 3.280000, 83.441497, -64.412869, 18:27:57.970
736.000000, 116.250000, 3.560000, 83.441483, -64.412827, 18:27:58.970
737.000000, 121.000000, 3.745000, 83.441470, -64.412792, 18:27:59.970
738.000000, 124.000000, 3.670000, 83.441460, -64.412763, 18:28:00.971
739.000000, 124.000000, 3.600000, 83.441453, -64.412738, 18:28:01.970
740.000000, 114.750000, 3.270000, 83.441446, -64.412716, 18:28:02.970
741.000000, 104.000000, 3.140000, 83.441434, -64.412685, 18:28:03.970
742.000000, 104.000000, 3.500000, 83.441424, -64.412644, 18:28:04.970
743.000000, 107.000000, 3.520000, 83.441415, -64.412631, 18:28:05.970
744.000000, 108.250000, 3.600000, 83.441406, -64.412634, 18:28:06.971
745.000000, 117.250000, 3.343000, 83.441399, -64.412632, 18:28:07.970
746.000000, 128.750000, 3.820000, 83.441391, -64.412631, 18:28:08.970
747.000000, 133.250000, 3.995000, 83.441380, -64.412599, 18:28:09.970
748.000000, 134.000000, 4.048000, 83.441368, -64.412531, 18:28:10.970
749.000000, 135.000000, 4.590000, 83.441357, -64.412490, 18:28:11.970
750.000000, 138.000000, 4.570000, 83.441346, -64.412463, 18:28:12.970
751.000000, 135.500000, 3.780000, 83.441336, -64.412444, 18:28:13.970
752.000000, 127.250000, 3.690000, 83.441323, -64.412429, 18:28:14.970
753.000000, 125.000000, 3.830000, 83.441308, -64.412413, 18:28:15.971
754.000000, 135.000000, 3.940000, 83.441294, -64.412381, 18:28:16.970
755.000000, 142.000000, 4.100000, 83.441281, -64.412346, 18:28:17.970
756.000000, 143.000000, 4.090000, 83.441269, -64.412317, 18:28:18.971
757.000000, 141.000000, 4.240000, 83.441257, -64.412283, 18:28:19.970
758.000000, 137.750000, 4.210000, 83.441244, -64.412245, 18:28:20.970
759.000000, 133.250000, 3.890000, 83.441232, -64.412209, 18:28:21.971
760.000000, 131.000000, 3.620000, 83.441220, -64.412176, 18:28:22.970
761.000000, 128.000000, 3.450000, 83.441209, -64.412147, 18:28:23.970
762.000000, 126.000000, 3.683000, 83.441198, -64.412118, 18:28:24.971
763.000000, 125.000000, 3.750000, 83.441187, -64.412091, 18:28:25.971
764.000000, 127.000000, 3.750000, 0.000000, 0.000000, 
766.000000, 128.250000, 3.640000, 83.441165, -64.412046, 18:28:27.987
767.000000, 126.000000, 3.570000, 83.441154, -64.412026, 18:28:28.976
768.000000, 123.750000, 3.380000, 83.441143, -64.412002, 18:28:29.970
769.000000, 118.000000, 3.340000, 83.441131, -64.411978, 18:28:30.971
770.000000, 115.000000, 3.340000, 83.441119, -64.411955, 18:28:31.978
771.000000, 111.000000, 2.973000, 83.441108, -64.411933, 18:28:32.980
772.000000, 106.000000, 2.840000, 83.441094, -64.411907, 18:28:33.971
773.000000, 99.000000, 2.470000, 83.441082, -64.411871, 18:28:34.971
774.000000, 91.000000, 2.103000, 83.441072, -64.411835, 18:28:35.971
775.000000, 86.000000, 1.970000, 83.441059, -64.411801, 18:28:36.971
776.000000, 91.000000, 2.270000, 83.441048, -64.411759, 18:28:37.972
777.000000, 97.000000, 2.590000, 83.441037, -64.411719, 18:28:38.971
778.000000, 97.500000, 2.660000, 83.441027, -64.411684, 18:28:39.972
779.000000, 98.000000, 2.590000, 83.441016, -64.411652, 18:28:40.971
780.000000, 97.000000, 2.490000, 83.441003, -64.411612, 18:28:41.972
781.000000, 96.000000, 2.185000, 83.440991, -64.411558, 18:28:42.972
782.000000, 97.000000, 2.360000, 83.440979, -64.411507, 18:28:43.971
783.000000, 97.000000, 2.500000, 83.440966, -64.411489, 18:28:44.971
784.000000, 96.000000, 2.790000, 83.440951, -64.411470, 18:28:45.972
785.000000, 98.000000, 3.060000, 83.440939, -64.411442, 18:28:46.971
786.000000, 103.000000, 3.110000, 83.440929, -64.411419, 18:28:47.971
787.000000, 106.250000, 2.790000, 83.440920, -64.411402, 18:28:48.972
788.000000, 106.000000, 2.690000, 83.440912, -64.411383, 18:28:49.971
789.000000, 107.000000, 2.605000, 83.440901, -64.411360, 18:28:50.971
790.000000, 109.000000, 2.593000, 83.440888, -64.411330, 18:28:51.972
791.000000, 113.000000, 2.850000, 83.440875, -64.411290, 18:28:52.972
792.000000, 117.000000, 3.000000, 83.440862, -64.411259, 18:28:53.971
793.000000, 123.000000, 3.238000, 83.440850, -64.411233, 18:28:54.972
794.000000, 124.000000, 3.510000, 83.440842, -64.411210, 18:28:55.972
795.000000, 115.750000, 2.903000, 83.440834, -64.411194, 18:28:56.974
796.000000, 104.000000, 2.350000, 83.440824, -64.411175, 18:28:57.972
797.000000, 95.000000, 1.705000, 83.440812, -64.411155, 18:28:58.972
798.000000, 87.000000, 1.163000, 83.440801, -64.411131, 18:28:59.972
799.000000, 76.000000, 0.790000, 83.440792, -64.411114, 18:29:00.972
800.000000, 65.000000, 0.440000, 83.440781, -64.411096, 18:29:01.972
801.000000, 55.000000, 0.010000, 83.440771, -64.411073, 18:29:02.972
802.000000, 48.000000, -0.360000, 83.440760, -64.411058, 18:29:03.972
803.000000, 42.000000, -0.640000, 83.440751, -64.411047, 18:29:04.972
804.000000, 37.000000, -1.010000, 83.440742, -64.411039, 18:29:05.972
805.000000, 33.000000, -1.080000, 83.440734, -64.411037, 18:29:06.974
806.000000, 29.000000, -0.745000, 83.440726, -64.411038, 18:29:07.972
807.000000, 26.000000, -0.960000, 83.440718, -64.411041, 18:29:08.972
808.000000, 24.000000, -1.100000, 83.440711, -64.411042, 18:29:09.974
809.000000, 23.000000, -1.160000, 83.440704, -64.411040, 18:29:10.972
810.000000, 22.000000, -1.190000, 83.440700, -64.411040, 18:29:11.972
811.000000, 23.000000, -1.210000, 83.440695, -64.411032, 18:29:12.974
812.000000, 23.000000, -1.153000, 83.440689, -64.411016, 18:29:13.972
813.000000, 23.000000, -1.140000, 83.440683, -64.411003, 18:29:14.974
814.000000, 24.000000, -1.080000, 83.440680, -64.410998, 18:29:15.974
815.000000, 25.000000, -1.100000, 83.440673, -64.410997, 18:29:16.972
816.000000, 26.000000, -1.078000, 83.440657, -64.410985, 18:29:17.972
818.000000, 53.250000, 0.315000, 83.440638, -64.410904, 18:29:19.974
819.000000, 62.000000, 1.193000, 83.440636, -64.410890, 18:29:20.972
820.000000, 60.000000, 1.173000, 83.440630, -64.410880, 18:29:21.974
821.000000, 59.000000, 1.050000, 83.440619, -64.410851, 18:29:22.974
822.000000, 60.000000, 1.160000, 83.440606, -64.410821, 18:29:23.974
823.000000, 60.000000, 1.260000, 83.440593, -64.410797, 18:29:24.974
824.000000, 61.000000, 1.248000, 83.440578, -64.410770, 18:29:25.974
825.000000, 62.250000, 0.923000, 83.440566, -64.410749, 18:29:26.974
826.000000, 60.500000, 0.690000, 83.440556, -64.410744, 18:29:27.974
827.000000, 55.000000, 0.540000, 83.440547, -64.410746, 18:29:28.974
828.000000, 50.000000, 0.380000, 83.440537, -64.410747, 18:29:29.974
829.000000, 45.750000, 0.080000, 83.440528, -64.410740, 18:29:30.974
830.000000, 41.000000, -0.020000, 83.440521, -64.410729, 18:29:31.974
831.000000, 38.000000, 0.220000, 83.440511, -64.410717, 18:29:32.974
832.000000, 37.000000, 0.150000, 83.440499, -64.410699, 18:29:33.974
833.000000, 37.000000, -0.090000, 83.440483, -64.410657, 18:29:35.974
834.000000, 36.000000, -0.433000, 83.440478, -64.410640, 18:29:36.974
835.000000, 34.000000, -0.510000, 83.440470, -64.410622, 18:29:37.974
836.000000, 35.000000, -0.230000, 0.000000, 0.000000, 
838.000000, 38.000000, -0.680000, 83.440450, -64.410600, 18:29:39.979
839.000000, 38.000000, -0.340000, 83.440439, -64.410596, 18:29:40.974
840.000000, 38.000000, -0.180000, 83.440427, -64.410594, 18:29:41.983
841.000000, 38.000000, -0.490000, 83.440415, -64.410594, 18:29:42.980
842.000000, 39.000000, -0.608000, 83.440405, -64.410582, 18:29:43.974
843.000000, 40.000000, -0.570000, 83.440396, -64.410564, 18:29:44.974
844.000000, 39.000000, -0.370000, 83.440386, -64.410535, 18:29:45.974
845.000000, 37.000000, -0.708000, 83.440375, -64.410496, 18:29:46.974
846.000000, 35.000000, -1.030000, 83.440366, -64.410467, 18:29:47.974
847.000000, 33.000000, -0.840000, 83.440356, -64.410451, 18:29:48.974
848.000000, 32.000000, -0.410000, 83.440342, -64.410433, 18:29:49.974
849.000000, 30.000000, -0.900000, 83.440329, -64.410416, 18:29:50.974
850.000000, 28.000000, -0.860000, 83.440316, -64.410393, 18:29:51.974
851.000000, 27.000000, -0.970000, 83.440305, -64.410372, 18:29:52.974
852.000000, 25.000000, -1.070000, 83.440294, -64.410351, 18:29:53.974
853.000000, 24.000000, -1.120000, 83.440282, -64.410331, 18:29:54.974
854.000000, 24.250000, -1.140000, 83.440271, -64.410312, 18:29:55.974
855.000000, 25.000000, -1.010000, 83.440257, -64.410298, 18:29:56.974
856.000000, 26.000000, -1.250000, 83.440243, -64.410282, 18:29:57.974
857.000000, 28.000000, -1.330000, 83.440230, -64.410263, 18:29:58.974
858.000000, 31.000000, -1.308000, 83.440219, -64.410250, 18:29:59.974
859.000000, 34.250000, -1.030000, 83.440205, -64.410234, 18:30:00.974
860.000000, 37.000000, -0.805000, 83.440194, -64.410215, 18:30:01.974
861.000000, 39.000000, -0.250000, 83.440181, -64.410196, 18:30:02.974
862.000000, 40.000000, -0.270000, 83.440169, -64.410168, 18:30:03.976
863.000000, 40.750000, -0.610000, 83.440157, -64.410138, 18:30:04.974
864.000000, 41.000000, -0.850000, 83.440146, -64.410110, 18:30:05.974
865.000000, 41.000000, -0.880000, 83.440136, -64.410083, 18:30:06.976
866.000000, 40.000000, -0.430000, 83.440123, -64.410052, 18:30:07.974
867.000000, 40.000000, -0.310000, 83.440111, -64.410021, 18:30:08.974
868.000000, 39.000000, 0.013000, 83.440102, -64.410002, 18:30:09.975
869.000000, 38.000000, 0.050000, 83.440092, -64.409992, 18:30:10.975
870.000000, 38.250000, -0.470000, 83.440080, -64.409995, 18:30:11.974
871.000000, 44.250000, -0.238000, 83.440068, -64.409995, 18:30:12.975
872.000000, 54.000000, 0.213000, 83.440057, -64.409982, 18:30:13.975
873.000000, 64.000000, 0.410000, 83.440047, -64.409964, 18:30:14.975
874.000000, 73.000000, 0.780000, 83.440034, -64.409945, 18:30:15.978
875.000000, 80.500000, 0.798000, 83.440021, -64.409914, 18:30:16.975
876.000000, 89.000000, 1.210000, 83.440007, -64.409883, 18:30:17.975
877.000000, 90.000000, 1.220000, 83.439995, -64.409862, 18:30:18.975
878.000000, 79.000000, 0.770000, 83.439984, -64.409840, 18:30:19.975
879.000000, 65.000000, 0.050000, 83.439973, -64.409821, 18:30:20.975
880.000000, 55.000000, -0.370000, 83.439961, -64.409802, 18:30:21.975
881.000000, 45.500000, -0.813000, 83.439949, -64.409780, 18:30:22.975
882.000000, 35.000000, -1.240000, 83.439935, -64.409750, 18:30:23.975
883.000000, 27.000000, -1.590000, 83.439923, -64.409716, 18:30:24.975
884.000000, 23.000000, -1.730000, 83.439911, -64.409689, 18:30:25.975
885.000000, 21.000000, -1.230000, 83.439899, -64.409667, 18:30:26.975
886.000000, 20.000000, -1.120000, 83.439891, -64.409659, 18:30:27.975
887.000000, 22.000000, -1.100000, 83.439884, -64.409643, 18:30:28.975
888.000000, 21.000000, -1.210000, 83.439876, -64.409634, 18:30:29.975
889.000000, 19.000000, -1.685000, 83.439866, -64.409628, 18:30:30.976
890.000000, 20.000000, -2.010000, 83.439853, -64.409602, 18:30:31.975
891.000000, 20.000000, -1.983000, 83.439839, -64.409559, 18:30:32.975
892.000000, 20.250000, -1.910000, 83.439825, -64.409520, 18:30:33.976
893.000000, 20.000000, -1.820000, 83.439813, -64.409482, 18:30:34.975
894.000000, 21.000000, -1.570000, 83.439801, -64.409442, 18:30:35.975
895.000000, 21.000000, -1.185000, 83.439789, -64.409413, 18:30:36.976
896.000000, 22.750000, -1.130000, 83.439775, -64.409395, 18:30:37.976
897.000000, 25.000000, -0.988000, 83.439762, -64.409368, 18:30:38.975
898.000000, 27.000000, -0.780000, 83.439748, -64.409347, 18:30:39.976
899.000000, 31.750000, -0.690000, 83.439736, -64.409331, 18:30:40.976
900.000000, 37.000000, -0.520000, 0.000000, 0.000000, 
902.000000, 47.000000, -0.270000, 83.439711, -64.409303, 18:30:42.985
903.000000, 54.000000, 0.093000, 83.439695, -64.409286, 18:30:43.976
904.000000, 64.000000, 0.638000, 83.439681, -64.409276, 18:30:44.990
905.000000, 72.000000, 1.438000, 83.439671, -64.409262, 18:30:45.989
906.000000, 78.000000, 1.840000, 83.439660, -64.409246, 18:30:46.976
907.000000, 78.000000, 1.480000, 83.439649, -64.409227, 18:30:47.976
908.000000, 72.000000, 1.100000, 83.439640, -64.409213, 18:30:48.976
909.000000, 62.000000, 0.588000, 83.439630, -64.409196, 18:30:49.976
910.000000, 54.500000, 0.065000, 83.439621, -64.409180, 18:30:50.976
911.000000, 50.000000, -0.210000, 83.439612, -64.409161, 18:30:51.976
912.000000, 46.000000, -0.250000, 83.439600, -64.409138, 18:30:52.976
913.000000, 42.000000, -0.350000, 83.439588, -64.409112, 18:30:53.976
914.000000, 41.000000, -0.500000, 83.439575, -64.409091, 18:30:54.978
915.000000, 40.000000, -0.130000, 83.439561, -64.409071, 18:30:55.976
917.000000, 38.250000, 0.065000, 83.439533, -64.409043, 18:30:57.978
918.000000, 40.000000, -0.110000, 83.439520, -64.409028, 18:30:58.976
919.000000, 40.000000, -0.248000, 83.439508, -64.409010, 18:30:59.976
920.000000, 40.000000, -0.240000, 83.439495, -64.408983, 18:31:00.978
921.000000, 41.000000, -0.350000, 83.439484, -64.408962, 18:31:01.976
922.000000, 41.000000, -0.380000, 83.439472, -64.408947, 18:31:02.976
923.000000, 41.000000, -0.310000, 83.439458, -64.408939, 18:31:03.978
924.000000, 42.250000, -0.370000, 83.439446, -64.408933, 18:31:04.976
925.000000, 42.500000, -0.390000, 83.439435, -64.408925, 18:31:05.976
926.000000, 43.000000, -0.360000, 83.439422, -64.408911, 18:31:06.978
927.000000, 43.750000, -0.420000, 83.439411, -64.408894, 18:31:07.978
928.000000, 42.750000, -0.588000, 83.439402, -64.408876, 18:31:08.978
929.000000, 39.000000, -0.780000, 83.439392, -64.408860, 18:31:09.978
930.000000, 35.250000, -0.860000, 83.439383, -64.408851, 18:31:10.978
931.000000, 32.000000, -1.030000, 83.439373, -64.408843, 18:31:11.978
932.000000, 29.000000, -1.245000, 83.439362, -64.408831, 18:31:12.978
933.000000, 26.000000, -1.360000, 83.439350, -64.408817, 18:31:13.978
934.000000, 23.500000, -1.450000, 83.439339, -64.408799, 18:31:14.978
935.000000, 23.000000, -1.458000, 83.439326, -64.408777, 18:31:15.978
936.000000, 23.000000, -1.378000, 83.439314, -64.408749, 18:31:16.978
937.000000, 24.000000, -1.140000, 83.439304, -64.408725, 18:31:17.978
938.000000, 28.000000, -1.000000, 83.439290, -64.408702, 18:31:18.978
939.000000, 32.000000, -0.780000, 83.439276, -64.408680, 18:31:19.978
940.000000, 40.000000, -0.410000, 83.439264, -64.408663, 18:31:20.978
941.000000, 53.000000, -0.030000, 83.439255, -64.408652, 18:31:21.978
942.000000, 67.000000, 0.450000, 83.439245, -64.408640, 18:31:22.978
943.000000, 83.000000, 1.033000, 83.439234, -64.408628, 18:31:23.978
944.000000, 96.000000, 1.460000, 83.439222, -64.408615, 18:31:24.978
945.000000, 107.000000, 1.910000, 83.439211, -64.408598, 18:31:25.978
946.000000, 116.250000, 2.405000, 83.439199, -64.408578, 18:31:26.978
947.000000, 121.500000, 2.755000, 83.439186, -64.408560, 18:31:27.979
948.000000, 121.000000, 2.900000, 83.439173, -64.408546, 18:31:28.978
949.000000, 120.000000, 3.073000, 83.439161, -64.408542, 18:31:29.978
950.000000, 120.000000, 3.350000, 83.439152, -64.408532, 18:31:30.978
951.000000, 119.000000, 3.580000, 83.439142, -64.408513, 18:31:31.979
952.000000, 117.000000, 3.600000, 83.439131, -64.408489, 18:31:32.978
953.000000, 125.000000, 3.843000, 83.439121, -64.408475, 18:31:33.978
954.000000, 131.000000, 3.960000, 83.439110, -64.408463, 18:31:34.978
955.000000, 132.000000, 3.750000, 83.439096, -64.408436, 18:31:35.978
956.000000, 151.500000, 4.280000, 83.439085, -64.408417, 18:31:36.978
957.000000, 170.000000, 4.930000, 83.439076, -64.408401, 18:31:37.978
958.000000, 174.250000, 5.118000, 83.439065, -64.408381, 18:31:38.978
959.000000, 178.250000, 5.300000, 83.439054, -64.408363, 18:31:39.978
960.000000, 189.000000, 5.600000, 83.439044, -64.408350, 18:31:40.978
961.000000, 191.000000, 5.700000, 83.439033, -64.408330, 18:31:41.978
962.000000, 187.000000, 5.650000, 83.439021, -64.408310, 18:31:42.978
963.000000, 188.000000, 5.640000, 83.439008, -64.408295, 18:31:43.978
964.000000, 189.000000, 5.690000, 83.438997, -64.408283, 18:31:44.978
965.000000, 191.000000, 5.458000, 83.438984, -64.408268, 18:31:45.979
966.000000, 185.000000, 5.150000, 83.438972, -64.408250, 18:31:46.978
967.000000, 172.000000, 4.720000, 83.438962, -64.408233, 18:31:47.978
968.000000, 159.000000, 4.320000, 83.438950, -64.408218, 18:31:48.979
969.000000, 152.250000, 3.980000, 83.438939, -64.408202, 18:31:49.978
970.000000, 147.000000, 4.030000, 83.438928, -64.408179, 18:31:50.978
971.000000, 139.000000, 3.955000, 83.438914, -64.408155, 18:31:51.979
972.000000, 132.000000, 3.470000, 83.438897, -64.408133, 18:31:52.979
973.000000, 127.250000, 3.280000, 83.438885, -64.408111, 18:31:53.978
974.000000, 125.000000, 3.275000, 83.438875, -64.408084, 18:31:54.979
975.000000, 118.000000, 3.088000, 0.000000, 0.000000, 
977.000000, 92.000000, 2.120000, 83.438857, -64.408052, 18:31:56.995
978.000000, 78.000000, 1.660000, 83.438846, -64.408033, 18:31:57.983
979.000000, 68.250000, 1.360000, 83.438834, -64.408012, 18:31:58.979
980.000000, 63.250000, 1.160000, 83.438822, -64.407989, 18:31:59.993
981.000000, 59.000000, 0.783000, 83.438807, -64.407964, 18:32:00.980
982.000000, 56.000000, 0.610000, 83.438794, -64.407940, 18:32:01.979
983.000000, 55.000000, 0.450000, 83.438783, -64.407927, 18:32:02.980
984.000000, 54.000000, 0.620000, 83.438772, -64.407918, 18:32:03.979
985.000000, 49.000000, 0.213000, 83.438762, -64.407913, 18:32:04.979
986.000000, 43.000000, 0.060000, 83.438751, -64.407908, 18:32:05.979
987.000000, 42.000000, 0.360000, 83.438740, -64.407894, 18:32:06.979
988.000000, 42.000000, 0.440000, 83.438729, -64.407871, 18:32:07.979
989.000000, 44.000000, 0.398000, 83.438717, -64.407844, 18:32:08.979
990.000000, 46.000000, 0.440000, 83.438711, -64.407813, 18:32:09.979
991.000000, 47.000000, 0.300000, 83.438703, -64.407778, 18:32:10.979
992.000000, 53.250000, 0.685000, 83.438689, -64.407755, 18:32:11.979
993.000000, 61.250000, 1.380000, 83.438677, -64.407746, 18:32:12.980
994.000000, 68.000000, 1.640000, 83.438666, -64.407737, 18:32:13.979
995.000000, 72.000000, 1.610000, 83.438655, -64.407722, 18:32:14.979
996.000000, 73.000000, 1.300000, 83.438645, -64.407699, 18:32:15.980
997.000000, 72.000000, 1.180000, 83.438634, -64.407662, 18:32:16.980
998.000000, 72.000000, 1.700000, 83.438625, -64.407637, 18:32:17.979
999.000000, 73.000000, 1.950000, 83.438616, -64.407623, 18:32:18.980
1000.000000, 74.000000, 1.840000, 83.438605, -64.407600, 18:32:19.980
1001.000000, 78.250000, 1.750000, 83.438592, -64.407584, 18:32:20.979
1002.000000, 82.000000, 1.780000, 83.438581, -64.407575, 18:32:21.981
1003.000000, 79.000000, 1.710000, 83.438568, -64.407563, 18:32:22.980
1004.000000, 76.250000, 1.970000, 83.438553, -64.407544, 18:32:23.979
1005.000000, 76.000000, 2.093000, 83.438541, -64.407535, 18:32:24.980
1006.000000, 75.000000, 2.140000, 83.438530, -64.407529, 18:32:25.980
1007.000000, 72.000000, 1.930000, 83.438519, -64.407515, 18:32:26.979
1008.000000, 68.000000, 1.665000, 83.438508, -64.407504, 18:32:27.981
1009.000000, 63.250000, 1.413000, 83.438497, -64.407496, 18:32:28.980
1010.000000, 60.000000, 1.220000, 83.438485, -64.407491, 18:32:29.980
1011.000000, 57.000000, 1.130000, 83.438473, -64.407486, 18:32:30.980
1012.000000, 55.000000, 0.950000, 83.438461, -64.407480, 18:32:31.980
1013.000000, 56.000000, 1.090000, 83.438448, -64.407479, 18:32:32.981
1014.000000, 57.000000, 1.445000, 83.438435, -64.407477, 18:32:33.980
1015.000000, 56.750000, 1.500000, 83.438422, -64.407470, 18:32:34.980
1016.000000, 56.000000, 1.400000, 83.438410, -64.407470, 18:32:35.980
1017.000000, 56.000000, 1.230000, 83.438397, -64.407473, 18:32:36.980
1018.000000, 55.250000, 0.675000, 83.438385, -64.407472, 18:32:37.980
1019.000000, 54.000000, 0.930000, 83.438375, -64.407472, 18:32:38.980
1020.000000, 53.000000, 0.940000, 83.438366, -64.407459, 18:32:39.981
1021.000000, 51.000000, 0.670000, 83.438355, -64.407451, 18:32:40.980
1022.000000, 50.000000, 0.560000, 83.438344, -64.407451, 18:32:41.980
1023.000000, 47.000000, 0.200000, 83.438333, -64.407424, 18:32:42.981
1024.000000, 46.000000, -0.015000, 83.438320, -64.407390, 18:32:43.980
1025.000000, 47.000000, 0.190000, 83.438308, -64.407380, 18:32:44.980
1026.000000, 48.000000, 0.490000, 83.438297, -64.407386, 18:32:45.981
1027.000000, 48.250000, 0.250000, 83.438285, -64.407403, 18:32:46.981
1028.000000, 50.000000, 0.140000, 83.438271, -64.407401, 18:32:47.980
1029.000000, 52.000000, 0.190000, 83.438259, -64.407398, 18:32:48.982
1030.000000, 54.000000, 0.110000, 83.438248, -64.407394, 18:32:49.981
1031.000000, 55.000000, 0.508000, 83.438236, -64.407397, 18:32:50.981
1032.000000, 54.000000, 0.370000, 83.438223, -64.407396, 18:32:51.981
1033.000000, 54.000000, 0.020000, 83.438212, -64.407388, 18:32:52.981
1034.000000, 54.000000, -0.110000, 83.438201, -64.407380, 18:32:53.981
1035.000000, 54.000000, -0.070000, 83.438189, -64.407373, 18:32:54.981
1036.000000, 54.000000, 0.380000, 83.438177, -64.407370, 18:32:55.981
1037.000000, 52.000000, 0.340000, 83.438166, -64.407371, 18:32:56.981
1038.000000, 49.000000, 0.093000, 83.438157, -64.407373, 18:32:57.981
1039.000000, 45.000000, -0.200000, 83.438147, -64.407375, 18:32:58.981
1040.000000, 43.250000, -0.310000, 83.438135, -64.407370, 18:32:59.981
1041.000000, 43.000000, -0.190000, 83.438124, -64.407364, 18:33:00.981
1042.000000, 43.000000, -0.070000, 83.438112, -64.407349, 18:33:01.981
1043.000000, 42.000000, -0.080000, 83.438103, -64.407335, 18:33:02.981
1044.000000, 42.000000, -0.100000, 83.438094, -64.407325, 18:33:03.981
1045.000000, 42.000000, -0.110000, 0.000000, 0.000000, 
1047.000000, 42.000000, -0.138000, 83.438074, -64.407315, 18:33:05.986
